Document_ID,Publication_date,Title,Text_Content,Company_Name,Company_Code,Sentiment
63445,2023-04-28,Non-audited profit&loss account 01.01. - 31.03.,Vabtek MZT AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Вабтек МЗТ АД Скопје,MZH,Neutral
63442,2023-04-28,Non-audited profit&loss account 01.01. - 31.03.,Nemetali Ograzden AD Strumica published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Неметали Огражден АД Струмица,NEM,Neutral
66383,2024-01-31,Other price sensitive information,"
	In accordance with the Listing rules article 40 paragraph (5) Makedonski Telekom AD Skopje publishes the Calendar of events for 2024.

In accordance with the Listing rules article 40 paragraph (5) we publish the following:
Calendar of events 2024
Company name: Makedonski Telekom AD Skopje
Announcement Week in which the announcement
shall be made
Unaudited financial statements for the period Day of announcement - 23.02.2024
01.01.2023 - 31.12.2023
Unaudited Income statement for the period Day of announcement - 30.04.2024
01.01.2024 - 31.03.2024
Unaudited financial statements for the period Day of announcement - 31.07.2024
01.01.2024 - 30.06.2024
Unaudited Income statement for the period Day of announcement - 31.10.2024
01.01.2024 - 30.09.2024
* Apart from the above listed events the Company may announce other events as well",Македонски Телеком АД Скопје,TEL,Neutral
63439,2023-04-28,Non-audited profit&loss account 01.01. - 31.03.,Fakom AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Факом АД Скопје,FAKM,Neutral
63378,2023-04-28,Other price sensitive information,"
	Notes to the financial results USJE_January-March 2023
",Цементарница УСЈЕ АД Скопје,USJ,Neutral
63377,2023-04-28,Non-audited profit&loss account 01.01. - 31.03.,"
	Non-audited profit&loss account 01.01. - 31.03.
",Цементарница УСЈЕ АД Скопје,USJ,Neutral
63436,2023-04-28,Non-audited profit&loss account 01.01. - 31.03.,Popova kula AD Demir Kapija published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Попова кула АД Демир Капија,POPK,Neutral
63435,2023-04-28,Non-audited profit&loss account 01.01. - 31.03.,RZ Tehnicka kontrola AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,РЖ Техничка контрола АД Скопје,RZK,Neutral
63434,2023-04-28,Non-audited profit&loss account 01.01. - 31.03.,Sileks AD Kratovo published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Силекс АД Кратово,SIL,Neutral
63433,2023-04-28,Non-audited profit&loss account 01.01. - 31.03.,RZ Inter-Transsped AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,РЖ Интер-Трансшпед АД Скопје,RZIT,Neutral
63432,2023-04-28,Non-audited profit&loss account 01.01. - 31.03.,Prilepska pivarnica AD Prilep published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Прилепска пиварница АД Прилеп,PPP,Neutral
63431,2023-04-28,Non-audited profit&loss account 01.01. - 31.03.,Zito Karaorman AD Kicevo published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Жито Караорман АД Кичево,ZKAR,Neutral
63430,2023-04-28,Non-audited profit&loss account 01.01. - 31.03.,Oranzerii Hamzali AD Strumica published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Оранжерии Хамзали АД Струмица,ORAN,Neutral
63429,2023-04-28,Non-audited profit&loss account 01.01. - 31.03.,Grozd AD Strumica published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Грозд АД Струмица,GRZD,Neutral
63426,2023-04-28,Non-audited profit&loss account 01.01. - 31.03.,Teteks AD Tetovo published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Тетекс АД Тетово,TETE,Neutral
63386,2023-04-28,Other price sensitive information,"
	Notification of price sensitive information

	NLB Bank AD Skopje reports that on the basis of the Framework Agreement for participation in the program for lending to small and medium enterprises and medium capitalized enterprises from EIB credit line 6 in the amount of 100,000,000 euros (registered under business number 0307-8633 of 17.08.2021), a Notary act was concluded - Agreement for pledge on claims without possession between Development Bank of Northern Macedonia AD Skopje (as Pledged creditor) and NLB Banka AD Skopje (as Pledged debtor-debtor), prepared and confirmed by Notary Anastasia Petreska form Skopje with ODU No. 386/23  from 13.04.2023 in the total amount of 8.099.500.00 euros (eightmillionnonetyninethousandandfivehundredeuros).

	NLB Bank AD Skopje

	 
",НЛБ Банка АД Скопје,TNB,Neutral
64439,2023-05-31,Dividend Calendar,"
	NLB Banka AD Skopje at the Annual Shareholders Assembly held on May 31, 2023, adopted the following Decisions:

	 

Annual Shareholders Assembly of NLB Banka AD Skopje
Proposal - Decision on determination of the dividend amount and determination
of dividend calendar of NLB Banka AD Skopje
Pursuant to Article 39 paragraph 1 of the Statute of NLB Banka AD Skopje, The Assembly of NLB Banka AD Skopje,
at its session held on 31.05.2023, adopted the following
Decision on determination of the dividend amount and determination of dividend
calendar of NLB Banka AD Skopje
1. According to the Decision on utilization and distribution of the profit from Annual account
and financial reports of NLB Banka AD Skopje for 2022 and accumulated profit from 2021,
the gross amount of MKD 2,076,222,291 is distributed as dividend in following order:
1.1. MKD 1,702,997,634 from the realized profit from the year 2022
1.2. MKD 373,224,657 from the accumulated profit from the year 2021
2. The amount of gross dividend per share is 2,431 MKD.
3. Last date of trading with right for dividends for 2022 is 12.06.2023. First date of trading
without right for dividends for 2022 is 13.06.2023.
The date by which the list of the shareholders with right for dividends is determined is
14.06.2023 confirmed with Shareholder’s record statement from Central Securities
Depository.
4. Dividend payout starts 30th day from the day of Shareholders meeting of NLB Banka AD
Skopje.
5. Shareholders with rights to dividend will be notified for this Decision with an Announcement
in one of the daily newspapers which are distributed on the territory of Republic of North
Macedonia.
6. The decision enters into force on the date of acceptance.
In Skopje, 31.05.2023
The decision shall be submitted to:
- Secretariat
- Strategic Planning and Financial Control Department
Chairman
of the Annual Shareholders Assembly
Banka AD Skopje
2",НЛБ Банка АД Скопје,TNB,Neutral
64588,2023-06-16,Public call for shareholders meeting,"
	The meeting of the Shareholders’ Assembly of Makedonski Telekom AD – Skopje is hereby convened, which is to be held on 21 July 2023, starting at 11:00hrs, in the Headquarters of the Company at Kej 13 Noemvri, No. 6, Skopje, in the meeting room Atrium 2, 10th floor.

Makedonski Telekom AD – Skopje
Pursuant to the Law on Trade Companies and the Statute of Makedonski Telekom AD – Skopje (the Company),
as well as the Resolution of the Board of Directors on convening a meeting of the Shareholders’ Assembly of the
Company by means of a Public Notice, the following is hereby announced:
PUBLIC NOTICE
on convening a meeting of the Shareholders’ Assembly
of Makedonski Telekom AD – Skopje
The meeting of the Shareholders’ Assembly of Makedonski Telekom AD – Skopje is hereby convened, which is to
be held on 21 July 2023, starting at 11:00hrs, in the Headquarters of the Company at Kej 13 Noemvri, No. 6,
Skopje, in the meeting room Atrium 2, 10th floor, with the following:
AGENDA
I. PROCEDURAL PART
1. Opening of the Shareholders' Assembly;
2. Election of a Chairperson;
3. Election of vote counters; and
4. Election of minutes keeper.
II. WORKING PART
1. Proposed Resolution for determining a new monthly remuneration of the President of the Board of Directors
of the Company
Every shareholder of Makedonski Telekom AD – Skopje has the right to participate at the Shareholders' Assembly
meeting in person or via a proxy authorized thereby who will represent the said shareholder at the Shareholders’
Assembly by presenting a written proxy in accordance with the provisions of the Law on Trade Companies. The
applications for participation in the meeting of the Shareholders’ Assembly shall be submitted prior to the start of
the meeting of the Shareholders’ Assembly at the latest.
The shareholder shall be obliged to inform Makedonski Telekom AD – Skopje in writing about the appointment of
a proxy thereof who shall participate in the meeting of the Shareholders’ Assembly by submitting a written
notification to the Legal, Personal Data Protection and Corporate Affairs Department of the Company via the
Archive. The shareholder may submit the notification on the authorizations, given to the proxies, to the Company
electronically, at the following e-mail address: IR@telekom.mk
Where the proxy does not comprise voting limitations or instructions, the proxy may vote upon the discretion
thereof, however, always taking into consideration the interests of the shareholder who had issued the proxy. The
proxy must keep minutes on the received voting instructions, if any, and to keep them for at least one year as of
the day of the holding of the meeting of the Shareholders' Assembly in which he/she participated and voted, as
well as to confirm that he/she implemented such instructions if requested by the Company or the shareholder
who had issued the proxy.
The shareholders may obtain a hard copy of the template of the Proxy for participation and voting via a proxy in
the Headquarters of Makedonski Telekom AD - Skopje at Kej 13 Noemvri, No. 6, Skopje, every working day from
14:00 until 15:00 hrs.",Македонски Телеком АД Скопје,TEL,Neutral
64557,2023-06-13,Other price sensitive information,"
	Notice to shareholders for dividend payments
",Цементарница УСЈЕ АД Скопје,USJ,Neutral
63311,2023-04-28,Non-audited profit&loss account 01.01. - 31.03.,Skopski Pazar AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Скопски Пазар АД Скопје,SPAZ,Neutral
63306,2023-04-28,Non-audited profit&loss account 01.01. - 31.03.,Lotarija na Makedonija AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Лотарија на Македонија АД Скопје,LOTO,Neutral
63224,2023-04-27,Non-audited profit&loss account 01.01. - 31.03.,RZ Ekonomika AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,РЖ Економика АД Скопје,RZE,Neutral
63215,2023-04-27,Non-audited profit&loss account 01.01. - 31.03.,Fabrika Karpos AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Фабрика Карпош АД Скопје,KPS,Neutral
66024,2023-11-29,Other decisions of the shareholders meeting,"
	NLB Banka AD Skopje at the Shareholders Assembly held on November 29th, 2023, adopted the following Decisons

	 

Shareholders Assembly of NLB Banka AD Skopje
Proposal-Decision on Election of the Chairman of the Assembly.
Pursuant to Article 48-a of the Statute of NLB Banka AD Skopje, the Assembly of NLB Banka AD Skopje adopted
the following:
Decision on the election of the Chairman of the Assembly
1. As Chairman of the Shareholders Assembly, the shareholder Nova Ljubljanska Banka d.d. Ljubljana
through attorney Branko Radojčić, shall be appointed;
2. The mandate of the Chairman lasts until the election of the chairman of the next Assembly.
3. This decision shall enter into force on the day of its adoption.
In Skopje, 29.11.2023
The decision shall be submitted to:
Secretariat
Chairman
of the Shareholders Assembly
of NLB Banka AD Skopje
2",НЛБ Банка АД Скопје,TNB,Neutral
63211,2023-04-27,Non-audited profit&loss account 01.01. - 31.03.,Stokopromet AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Стокопромет АД Скопје,STOK,Neutral
63208,2023-04-27,Non-audited profit&loss account 01.01. - 31.03.,ZAS AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,ЖАС АД Скопје,ZAS,Neutral
67658,2024-04-25,Other price sensitive information,"
	 

	Komercijalna Banka AD Skopje publishes the Comments on the (unaudited) unconsolidated Income Statement and Balance Sheet for the period 01.01 – 31.03 2024.

	Komercijalna Banka AD Skopje reminds the existing and potential investors that when making their investment decisions it is necessary to take into account both, the short-term quarterly results and the long-term annual forecasts, planned activities and their effect on the financial result and all other relevant information.

	 

KБ_јавно
Comment on the unconsolidated and unaudited
Income Statement and Balance Sheet
of Komercijalna Banka AD Skopje
for the period 01.01 - 31.03.2024
1. Income Statement
In the period 01.01-31.03.2024, Komercijalna Banka AD Skopje realized a positive financial
result from its operations in the amount of MKD 1,179.1 million compared to the positive
financial result from the same period last year in the amount of MKD 1,039.7 million, noting
an increase by 13.4%. The planned gross profit for the first quarter of the year is realized by
111.4%. The profit realized before provisioning, which is an indicator of the Bank's operational
capability to cover the operating expenses, has increased by 32.8% compared to the same
period last year. The increase is mainly due to the increased income from regular operations
(net interest income and net fee and commission income) and to a lesser extent, also due to
increased other income. The Bank achieved this as a result of the increased placements in low-
risk securities and increased lending, as well as the persistent high share of placements in cash
and cash equivalents, which contributed to realizing increased interest income in conditions of
higher interest rates compared to the same period last year.
The total operating income realized is in the amount of MKD 1,998.6 million and notes an
increase by 26.5% compared to the same period last year.
The net interest income represents a basic component in the formation of the total operating
income and as at 31.03.2024 notes an increase by 26.8% compared to the same period last
year. Interest income notes an increase by 34% across all customer categories: within the
financial institutions sector due to the increased interest rates on treasury bills and deposits
placed with NBRNM1, within the government sector due to increased investments in
government securities with increased interest rates2, within the non-financial legal entities
sector due to increased lending, within the households sector due to increased loan placements
and within non-residents due to increased placements in foreign banks and increased interest
rates3. Interest expenses have increased by 130.3% due to the increased time deposits and
increased deposit interest rates compared to the same period last year. The net interest margin
at Bank’s level has increased from 3.3% in last year’s first quarter, to 3.94% in the same period
this year.
As at 31.03.2024, the net fee and commission income amounts to MKD 336.5 million and
compared to the same period last year notes an increase by 25.6%, mostly as a result of the
increase in the volume of operations, especially in cards operations. The plan for the analyzed
period is realized by 122.3%.
The net FX gains as at 31.03.2024 amount to MKD 96.6 million and are close to the same
level as the same period last year. The plan for the analyzed period is realized by 118.5%.
Other operating income of the Bank as at 31.03.2024 is in the amount of MKD 86.5 million
and notes an increase by 29.9%, mainly as a result of the realized capital gains from the sale
of foreclosed property, as well as higher amount of collected previously written-off receivables
compared to the same period last year. The plan is realized by 46.5%.
1 The interest rate on treasury bills in March 2024 was 6.30%, as opposed to 5.50% in March 2023, while
the interest rate on overnight and up to 7 days deposits in March 2024 was 4.20% and 4.25% respectively,
as opposed to 3.40% and 3.45% in March 2023.
2 The average weighted interest rate on government securities as at March 31, 2024 reached 3.81%
(calculated according to coupon interest) as opposed to 3.22% as at March 31, 2023. If the average
weighted interest rate on government securities is calculated according to the yield rate, it has reached
3.71% on March 31, 2024, as opposed to 2.70% on March 31, 2023.
3 The average weighted interest rate on deposits in foreign banks as at March 31, 2024 reached 4.74%,
compared to 4.39% as at March 31, 2023.
1",Комерцијална Банка АД Скопје,KMB,Positive
63194,2023-04-27,Non-audited profit&loss account 01.01. - 31.03.,Rudnici Banani AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Рудници Бањани АД Скопје,BANA,Neutral
67657,2024-04-25,Non-audited profit&loss account 01.01. - 31.03.,"
	 

	Komercijalna Banka AD Skopje publishes the (unaudited) unconsolidated Income Statement, Balance Sheet and Statement of cash flows for the period 01.01 – 31.03.2024.

	Komercijalna Banka AD Skopje reminds the existing and potential investors that when making their investment decisions it is necessary to take into account both, the short-term quarterly results and the long-term annual forecasts, planned activities and their effect on the financial result and all other relevant information.

	 
",Комерцијална Банка АД Скопје,KMB,Neutral
63192,2023-04-27,Non-audited financial statements 01.01. - 31.12.,Rade Koncar - Aparatna tehnika AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Раде Кончар - Апаратна техника АД Скопје,RDK,Neutral
63191,2023-04-27,Non-audited profit&loss account 01.01. - 31.03.,Sigurnosno staklo AD Prilep published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Сигурносно стакло АД Прилеп,SSP,Neutral
67644,2024-04-25,Changes in the managing bodies,"
	Respected,

	According to the Decision of the Board of Directors of Mermeren Kombinat AD Prilep, the member of the Board of Directors Ms. Jasna Azhievska Petrusheva shall no longer perform function as Executive member of the Board of Directors and authorized person for representation of the Company, and shall proceed with performing of the function Member of the Board of Directors as a Non-executive member, until the expiry of her mandate.

	With this amendment, the new composition of the Board of Directors is as follows:

	Mr. Lazaros Pantelidis, Non-executive member and President of the Board;

	Mr. Vasileios Anagnostou Chief Executive Director;

	Ms. Jasna Azhievska Petrusheva, Non-executive member of the Board;

	Mr. Nikolaos Dimarelis, Non-executive member of the Board;

	Mr. Triantafillos Triantafillou, Non-executive member of the Board; and

	Mr. Zoran Pandev, Non-executive and independent member of the Board.

	 

	The procedure for the changes in the Central Registry is ongoing.

	With respect,

	 
",Мермерен комбинат АД Прилеп,MERM,Neutral
67649,2024-04-25,Non-audited profit&loss account 01.01. - 31.03.,Stopanska banka AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Стопанска банка АД Скопје,STB,Neutral
63190,2023-04-27,Non-audited profit&loss account 01.01. - 31.03.,RZ Uslugi AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,РЖ Услуги АД Скопје,RZU,Neutral
63189,2023-04-27,Non-audited profit&loss account 01.01. - 31.03.,RZ Uslugi AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,РЖ Услуги АД Скопје,RZU,Neutral
67647,2024-04-25,Non-audited profit&loss account 01.01. - 31.03.,ZAS AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,ЖАС АД Скопје,ZAS,Neutral
67641,2024-04-25,Non-audited profit&loss account 01.01. - 31.03.,Dimko Mitrev AD Veles published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Димко Митрев АД Велес,DMK,Neutral
63187,2023-04-27,Non-audited profit&loss account 01.01. - 31.03.,Angropromet Tikvesanka AD Kavadarci published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Ангропромет Тиквешанка АД Кавадарци,APTK,Neutral
63154,2023-04-27,Non-audited profit&loss account 01.01. - 31.03.,BIM AD Sveti Nikole published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,БИМ АД Свети Николе,BIM,Neutral
67638,2024-04-25,Non-audited profit&loss account 01.01. - 31.03.,Geras Cunev Trgovija AD Strumica published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Герас Цунев Трговија АД Струмица,GECT,Neutral
67637,2024-04-25,Non-audited profit&loss account 01.01. - 31.03.,Trgotekstil maloprodazba AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Трготекстил малопродажба АД Скопје,TSMP,Neutral
63118,2023-04-27,Other price sensitive information,"
	ALKALOID AD Skopje informs that the unaudited stand-alone and consolidated Income Statement for the period January-March 2023 will be published on 28.04.2023 at 09:00 o’clock.
",Алкалоид АД Скопје,ALK,Neutral
66364,2024-01-30,Other price sensitive information,"
	 

	Komercijalna Banka AD Skopje publishes the Program of Business Policy Measures and Activities and Financial Plan of Komercijalna Banka AD Skopje for 2024.

	 

KБ_јавно
PROGRAM
OF BUSINESS POLICY MEASURES AND ACTIVITIES
AND FINANCIAL PLAN OF
KOMERCIJALNA BANKA AD SKOPJE FOR 2024
(Summary)
Skopje, January 2024",Комерцијална Банка АД Скопје,KMB,Neutral
67635,2024-04-25,Non-audited profit&loss account 01.01. - 31.03.,Geras Cunev Konfekcija AD Strumica published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Герас Цунев Конфекција АД Струмица,GECK,Neutral
63359,2023-04-28,Draft decisions for the shareholders meeting,"
	According to the announcement by Sei Net on April 28, 2023 for the Public announcement for the Annual shareholders assembly of NLB Banka AD Skopje, scheduled for May 31, 2023, starting at 1.00 pm, at the premises of NLB Bankа AD Skopje, ""Majka Tereza"" No.1, 1000 Skopje, we publish the content of the proposal - decisions from the agenda

Item on the agenda:1
Proposer: Shareholders
Material for the Annual Shareholders Assembly of NLB Banka AD Skopje
Election of the Chairman of the Assembly
The Shareholders propose to the Shareholder's Assembly to adopt the following:
Decision on the election of the Chairman of the Assembly
In addition:
– Proposal - Decision on Election of the Chairman of the Assembly.
Skopje, May 2023
1",НЛБ Банка АД Скопје,TNB,Neutral
64438,2023-05-31,Other decisions of the shareholders meeting,"
	NLB Banka AD Skopje at the Annual Shareholders Assembly held on May 31, 2023, adopted the following Decisions:

	 

Annual Shareholders Assembly of NLB Banka AD Skopje
Proposal-Decision on Election of the Chairman of the Assembly.
Pursuant to Article 48-a of the Statute of NLB Banka AD Skopje, the Assembly of NLB Banka AD Skopje adopted
the following:
Decision on the election of the Chairman of the Assembly
1. As Chairman of the Annual Shareholders Assembly, the shareholder Nova Ljubljanska Banka d.d.
Ljubljana through attorney Branko Radojčić shall be appointed;
2. The mandate of the Chairman lasts until the election of the chairman of the next Assembly.
3. This decision shall enter into force on the day of its adoption.
In Skopje, 31.05.2023
The decision shall be submitted to:
Secretariat
Chairman
of the Annual Shareholders Assembly
of NLB Banka AD Skopje
2",НЛБ Банка АД Скопје,TNB,Neutral
64400,2023-05-31,CCG Questionnaires,"
	Makedonski Telekom AD Skopje publishes the Questionnaires for application of the Corporate Governance Code for 2022. 
",Македонски Телеком АД Скопје,TEL,Neutral
66002,2023-11-21,Other price sensitive information,"
	Reports on Auditors' opinions

Извештај за независно
разумно уверување
Цементарница УСЈЕ АД Скопје",Цементарница УСЈЕ АД Скопје,USJ,Neutral
65990,2023-11-17,Non-audited profit&loss account 01.01. - 30.09.,Makstil AD Skopje published non-audited profit&loss account for the period 01.01. - 30.09.This is an automatically generated information.,Макстил АД Скопје,MSL,Neutral
66363,2024-01-30,Other price sensitive information,"
	 

	Komercijalna Banka AD Skopje publishes the Comments on the unaudited (consolidated and unconsolidated) Income Statement and Balance Sheet for the period 01.01 – 31.12 2023.

	 

KБ_јавно
Comment on the unconsolidated unaudited
Income Statement and Balance Sheet
of Komercijalna Banka AD Skopje
for the period 01.01 - 31.12.2023
1. Income Statement
In the period 01.01-31.12.2023, Komercijalna Banka AD Skopje realized a profit before tax from its
operations in the amount of MKD 3,912.6 million compared to MKD 2,311.0 million in 2022, noting an
increase by 69.3%. The planned profit for 2023 is realized by 128.3%. The profit tax in 2023 amounts to
MKD 331.2 million, while the net profit for 2023 is in the amount of MKD 3,581.4 million, i.e. an increase by
66.6%, compared to the previous year. The positive result of the Bank's operations was achieved in
conditions of increased uncertainty related to the developments on the international financial markets at the
beginning of the year (especially due to the developments in the banking systems in the USA and
Switzerland), increased geopolitical risks enhanced by the new Israel-Hamas crisis and the continuous
tightening of the monetary policy in the first three quarters of 2023, which resulted in an expected slowdown
of inflation towards the end of the year, but it still persisted at an average annual level of 9.4%, that is
significantly above the target set at around 2%.
The profit realized before provisioning, which is an indicator of the Bank's operational capability to cover
the operating expenses, has increased by 41.4% compared to last year. This increase is mainly due to the
increased income from regular operations, i.e. net-interest income, which notes a significant increase as a
result of the continuous growth of the nominal interest rate of the National Bank and the interest rates in
foreign financial markets, combined with the structure of the Bank's assets. The increase of the interest
rates in the reporting period was a result of the worldwide efforts to reduce inflation.
The net impairment of financial assets as at December 31, 2023, is in the amount of MKD 766.9 million
compared to MKD 994.0 million in 2022, which is a decrease by 22.9%. The decrease in the net impairment
of financial assets is a result of the successful overcoming of macroeconomic shocks related to price
pressures in the energy sector and the normalization of the operations of certain companies - clients of the
Bank, which faced difficulties last year. In addition, considering the operating circumstances of the client
with significant exposure, EURONIKEL INDUSTRI DOO Kavadarci, which could not regularly service its
obligations due to the unfavorable trends in the metal processing industry, at the end of the year the Bank
made a decision to foreclose the company’s property in order to find a fast and efficient solution for
restarting production. This decision contributed to maintaining the net impairment of financial assets at a
moderate level.
The total operating income realized in 2023 is in the amount of MKD 7,067.1 million and notes an increase
by 28.1% compared to the same period last year.
The net interest income represents a basic component in the formation of the total operating income and
as at 31.12.2023 notes an increase by 68.2%, compared to the previous year. The plan is realized by
147.9%. Thus,it should be pointed out that although growth is evident in all interest income categories, the
increase in interest income from financial entities has the biggest impact on the increase of total interest
income, and to a lesser extent it is due to the increase in interest income from non-financial entities, non-
residents and the government sector. For example, the increase in interest income earned from the financial
entities where placements in treasury bills and deposits in NBRNM are dominant, is five times higher, while
for non-residents, where the placements in foreign banks are prevailing, is more than three times higher
than the income earned last year. In the course of 2022, a cycle of tightening of the monetary policy began
through the increase of interest rates, both in EU and the US, and in our country. Thus, the Euribor interest",Комерцијална Банка АД Скопје,KMB,Positive
66362,2024-01-30,Non-audited financial statements 01.01. - 31.12.,"
	 

	Кomercijalna Banka AD Skopje publishes the unaudited (consolidated) financial statement for the period 01.01. – 31.12 2023.

	The unaudited (consolidated) financial statement of the Bank for the period 01.01 - 31.12 2023 is comprised of the financial statements of Komercijalna banka AD Skopje, as well as of the subsidiary KB Publikum Invest AD Skopje – Investment funds management company, presented as financial statements of a single legal entity.

	 
",Комерцијална Банка АД Скопје,KMB,Neutral
66361,2024-01-30,Non-audited financial statements 01.01. - 31.12.,"
	 

	Кomercijalna Banka AD Skopje publishes the unaudited (unconsolidated) financial statement for the period 01.01. – 31.12 2023.

	 
",Комерцијална Банка АД Скопје,KMB,Neutral
66352,2024-01-30,Non-audited financial statements 01.01. - 31.12.,TTK Banka AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,ТТК Банка АД Скопје,TTK,Neutral
66339,2024-01-30,Non-audited financial statements 01.01. - 31.12.,Triglav osiguruvane AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Триглав осигурување АД Скопје,VROS,Neutral
66330,2024-01-30,Other price sensitive information,"
	Mermeren Kombinat AD Prilep publishes Calendar of events in 2024
",Мермерен комбинат АД Прилеп,MERM,Neutral
67618,2024-04-25,Draft decisions for the shareholders meeting,"
	Proposed Resolutions on the Annual meeting of the Shareholders’ Assembly of Makedonski Telekom AD – Skopje, which is to be held on 29 May 2024

Makedonski Telekom AD – Skopje
Pursuant to the Law on Trade Companies, the Statute of Makedonski Telekom AD - Skopje (the Company), the
Proposal of the Board of Directors on the payment of the dividend of the Company for the Year 2023 and
determination of the dividend calendar (Arch. No. 240658/1 dated 22.04.2024) and the Resolution of the
Shareholders’ Assembly on the distribution of the net profit of the Company for the Year 2023 (Arch. No.
________ dated 29.05.2024), the Shareholders’ Assembly of the Company, at its annual meeting held on 29
May 2024, adopted the following
Proposed Resolution
on the payment of the dividend of the Company for the Year 2023
and determination of the dividend calendar
Article 1
The Shareholders’ Assembly of the Company hereby approves the dividend payment for the year 2023 in a total
gross amount of MKD 2,212,067,762.00 (two billion two hundred and twelve million sixty-seven thousand and
seven hundred and sixty-two denars), which in accordance with the Resolution on the distribution of the net
profit of the Company for the Year 2023 is the net profit generated as per the Financial Statements of the
Company for the Year 2023 in accordance with the adopted international financial reporting standards
published in the “Official Gazette of the Republic of North Macedonia”, allocated for the payment of the gross
dividend.
The gross amount of the dividend per share shall be MKD 25.6457045926 (twenty-five denars and sixty-five
deni, rounded up to two decimals).
The Company, from the gross dividend amount, if applicable, at the payment shall withhold and pay all taxes in
accordance with the tax regulations in the Republic of North Macedonia, valid at the payment date.
Article 2
The recording date in accordance with which the list of shareholders who are entitled to a dividend for the Year
2023 is determined, shall be 12.07.2024.
Article 3
The last day of trading with the right to dividend for the Year 2023 shall be 10.07.2024.
Article 4
The first day of trading without the right to dividend for the Year 2023 shall be 11.07.2024.
Article 5
The payment of the dividend for the Year 2023 shall be effectuated up to 30.09.2024.
Article 6
The Company shall inform the shareholders about the details related to the dividend payment with a respective
announcement on the Company’s web page and through Macedonian Stock Exchange, after the adoption of
the Resolution on the payment of the dividend of the Company for the Year 2023 and determination of the
dividend calendar by the Shareholders’ Assembly.
Article 7
This Resolution shall enter into force on the day of its adoption.
Shareholders’ Assembly
Chairperson",Македонски Телеком АД Скопје,TEL,Neutral
