Document_ID,Publication_date,Title,Text_Content,Company_Name,Company_Code
67771,2024-04-26,Non-audited profit&loss account 01.01. - 31.03.,Evropa AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Европа АД Скопје,EVRO
67768,2024-04-26,Non-audited profit&loss account 01.01. - 31.03.,Liberti AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Либерти АД Скопје,RZV
67756,2024-04-26,Non-audited profit&loss account 01.01. - 31.03.,RZ Ekonomika AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,РЖ Економика АД Скопје,RZE
67752,2024-04-26,Non-audited profit&loss account 01.01. - 31.03.,Popova kula AD Demir Kapija published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Попова кула АД Демир Капија,POPK
67751,2024-04-26,Non-audited profit&loss account 01.01. - 31.03.,Angropromet Tikvesanka AD Kavadarci published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Ангропромет Тиквешанка АД Кавадарци,APTK
66118,2023-12-28,Other price sensitive information,"
	2024 BUSINESS PLAN - Summary

ALKALOID AD Skopje
2024 BUSINESS PLAN
- SUMMARY
December 2023",Алкалоид АД Скопје,ALK
67135,2024-03-27,Dividend Calendar,"
	 

	Decision on determining the dividend amount and dates of dividend payout for 2023.

	 

Pursuant to Article 48 of the Statute of Komercijalna Banka AD Skopje, the
Shareholders Assembly of the Bank, at its General Meeting held on 27.03.2024, made the
following
DECISION
on determining the dividend amount and dates of dividend payout for 2023
Article 1
Pursuant to the Draft-Decision on appropriation and allocation of unallocated profit gained up
to 31.12.2023, made by the Supervisory Board of the Bank on 20.02.2024, the dividend shall
be:
- gross amount of MKD 910.00 per 1 ordinary share, or 91.0% of the share nominal
value of MKD 1,000.00.
The shareholders shall be notified about the proposed dividend amount for 2023 via the
Call for participation at the General Meeting of the Bank’s Assembly.
Article 2
The Shareholders Assembly of Komercijalna Banka AD Skopje shall be convened for
27.03.2024, and the recording date for determining the list of shareholders who are entitled
to dividend for 2023, shall be 11.04.2024.
Article 3
The last date for trading with dividend right for the year 2023 shall be 08.04.2024.
Article 4
The first date for trading without dividend right for the year 2023 shall be 09.04.2024.
Article 5
The commencement date for dividend payout for the year 2023 shall be 25.04.2024.
Article 6
The dividend for 2023 shall be paid in cash.
Article 7
This Decision shall enter into force on the date of its adoption.
CHAIRMAN OF THE ASSEMBLY
Mihajlo Mihajlovski",Комерцијална Банка АД Скопје,KMB
67133,2024-03-27,Other price sensitive information,"
	 

	Press release

	 

	On 27.03.2024, Komercijalna Banka AD Skopje held its General Meeting of the Assembly.

	The shareholders confirmed that the Bank ended 2023 with a gross profit in the amount of MKD 3,912.6 million. Upon calculation of the income tax of MKD 331.2 million, the net profit of the Bank is in the amount of MKD 3,581.4 million. The shareholders of the Bank made a Decision on appropriation and allocation of the unallocated profit gained in the amount of MKD 3,581.4 million and defined the dividend on ordinary shares to the extent of 91% of the nominal share value, i.e. MKD 910 per share. The dividend payout shall start on April 25, 2024. In order to increase the total capital of the Bank and of the book value of the Bank’s shares, the shareholders made a decision for part of the profit, in the amount of MKD 1,377.4 million, to be allocated into reserves. Furthermore, part of the profit in the amount of MKD 130 million shall be distributed into retained earnings for investments in 2024, which also increase the total Bank’s capital.

	The Assembly also adopted the Financial Statements and Consolidated Financial Statements, Annual Accounts and Consolidated Annual Accounts of the Bank for 2023, the Annual Report on the Bank’s performance in 2023 and nominated Supervisory Board members for the next four years.

	MANAGEMENT AND INFORMING DEPARTMENT
",Комерцијална Банка АД Скопје,KMB
67124,2024-03-27,Non-audited financial statements 01.01. - 31.12.,Fersped AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Фершпед АД Скопје,FER
67122,2024-03-27,Non-audited financial statements 01.01. - 31.12.,GTC AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,ГТЦ АД Скопје,GTC
67119,2024-03-27,Non-audited financial statements 01.01. - 31.12.,Trgotekstil maloprodazba AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Трготекстил малопродажба АД Скопје,TSMP
67110,2024-03-27,Non-audited financial statements 01.01. - 31.12.,Evropa AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Европа АД Скопје,EVRO
67106,2024-03-26,Non-audited financial statements 01.01. - 31.12.,Sileks AD Kratovo published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Силекс АД Кратово,SIL
67104,2024-03-26,Non-audited financial statements 01.01. - 31.12.,RZ Uslugi AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,РЖ Услуги АД Скопје,RZU
67084,2024-03-25,Other price sensitive information,"
	Notes to the consolidated financial results USJE_January-December 2023
",Цементарница УСЈЕ АД Скопје,USJ
67083,2024-03-25,Non-audited financial statements 01.01. - 31.12.,"
	Non-audited consolidated FS USJE 2023
",Цементарница УСЈЕ АД Скопје,USJ
67080,2024-03-25,Other price sensitive information,"
	 

	ANNOUNCEMENT

	 

	Pursuant to article 158 of the Law on Securities, Komercijalna Banka AD Skopje is announcing that on 22.03.2024 the Bank concluded Agreement for sale of foreclosed property, EURONIKEL INDUSTRI  DOO S.VOZARCI KAVADARCI, NOVA INZENERING DOOEL KAVADARCI at a price in the amount of 31.300.000 Euros and NOVA REFRAKTORI DOO PEHCHEVO at a price in the amount of 8.700.000 Euros, without taxes and duties, with companies founded by a Dutch holding company Polynickel Holding BV, which is a subholding of Yildirim Group. The final completion of the transactions is subject to fulfillment of legal and regulatory requirements.

	 
",Комерцијална Банка АД Скопје,KMB
67077,2024-03-22,Non-audited financial statements 01.01. - 31.12.,"Pekabesko AD Kadino, Ilinden published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.","Пекабеско АД Кадино, Илинден",PKB
67071,2024-03-22,Non-audited financial statements 01.01. - 31.12.,Tehnokomerc AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Технокомерц АД Скопје,TEHN
63974,2023-05-19,Non-audited profit&loss account 01.01. - 31.03.,Pelisterka AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Пелистерка АД Скопје,LOZP
63971,2023-05-19,Non-audited profit&loss account 01.01. - 31.03.,Pelisterka AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Пелистерка АД Скопје,LOZP
63966,2023-05-18,Draft decisions for the shareholders meeting,"
	Аppendix to the material for the Annual Shareholders Assembly of NLB Banka AD Skopje - Item 3. Annual report on the operations of NLB Banka AD Skopje for 2022

	 
",НЛБ Банка АД Скопје,TNB
63954,2023-05-17,Other price sensitive information,"
	Explanatory opinion
",Мермерен комбинат АД Прилеп,MERM
66460,2024-02-21,Other decisions of the shareholders meeting,"
	NLB Banka AD Skopje at the Shareholders Assembly held on February 21st, 2024, adopted the following Decisons

	 

Shareholders Assembly of NLB Banka AD Skopje
Proposal-Decision on Election of the Chairman of the Assembly.
Pursuant to Article 48-a of the Statute of NLB Banka AD Skopje, the Assembly of NLB Banka AD Skopje adopted
the following:
Decision on the election of the Chairman of the Assembly
1. As Chairman of the Shareholders Assembly, the shareholder Nova Ljubljanska Banka d.d. Ljubljana
through attorney Branko Radojčić, shall be appointed;
2. The mandate of the Chairman lasts until the election of the chairman of the next Assembly.
3. This decision shall enter into force on the day of its adoption.
In Skopje, 21.02.2024
The decision shall be submitted to:
Secretariat
Chairman
of the Shareholders Assembly
of NLB Banka AD Skopje
2",НЛБ Банка АД Скопје,TNB
64881,2023-07-27,Other price sensitive information,"
	Performance analyses January - June 2023

Alkaloid AD Skopje
PERFORMANCE ANALYSES
For the period January - June 2023
According to the unaudited stand alone and consolidated Income statementfor the period January- June 2023,
Alkaloid AD Skopje achieved positive financial results.
Accounting policies and evaluation methods
There were no changes in the accounting policies and evaluation methods in the positions of the financial
statements of Alkaloid AD Skopje in 2023.
Total revenues
The total stand alone revenues for January - June 2023 in the amount of 6.474.598 thousand denars have
increased for 13%, compared to 2022. The largest portion of 97% in the total revenues belongs to the sales
revenues, which compared to 2022 have increased for 19%.
The total consolidated revenues for January - June 2023 in the amount of 8.591.099 thousand denars have
increased for 15%, compared to 2022. The largest portion of 98% in the total revenues belongs to the sales
revenues, which compared to 2022 have increased for 18%.
Total expenses
The total stand-alone expenses for January - June 2023 in the amount of 5.592.173 thousand denars have
increased for 13% compared to 2022.
The total consolidated expenses for January - June 2023 in the amount of 7.710.194 thousand denars have
increased for 14% compared to 2022.
Dividend
Thegrossdividendsfor2022approvedbyshareholdersonApril3th2023were701.363thousanddenarsornet-
dividend of 441 denars for one ordinary share which compared to the paid net-dividend per share for 2021 in
amount of 396 denars is an increase of 11,36%.
Investments
In the January – June 2023 period a total of 937.984 thousand denars has been invested in fixed assets which
compared to the same period in 2022 is an increase of 91%.
Borrowings
The total consolidated borrowings as at 30.06.2023 are in the amount of 1.989.184 thousand denars.
Employees
In the period January – June 2023 ALKALOID AD Skopje recruited 106 new employees in the R.N.
Macedonia. In March 2023 the Management Board of ALKALOID AD Skopje decided to approve and pay
holiday allowance to its employees in amount of MKD 36.500 net. The ALKALOID Group has 2,733
employees, of which 2,065 in the country and 668 in its subsidiaries and representative offices abroad.",Алкалоид АД Скопје,ALK
64880,2023-07-27,Non-audited financial statements 01.01. - 30.06.,"
	Unaudited consolidated financial statements January - June 2023
",Алкалоид АД Скопје,ALK
64447,2023-05-31,Audited financial statements,"
	NLB Banka AD publishes audited financial statements according to local and international regulation together with the Annual Report for 2022:

	 

NLB Banka AD Skopje
Report of the independent auditor and
Financial statements
in accordance with NBRNM regulation
for the year ended 31 December 2022",НЛБ Банка АД Скопје,TNB
64879,2023-07-27,Non-audited financial statements 01.01. - 30.06.,"
	Unaudited stand-alone financial statements January - June 2023
",Алкалоид АД Скопје,ALK
65575,2023-10-26,Other price sensitive information,"
	 

	Komercijalna Banka AD Skopje publishes the Comments on the unaudited (unconsolidated) Income Statement and Balance Sheet for the period 01.01 – 30.09 2023.

	 

Comment on the unconsolidated unaudited
Income Statement and Balance Sheet
of Komercijalna Banka AD Skopje
for the period 01.01 - 30.09.2023
1. Income Statement
In the period 01.01-30.09.2023, Komercijalna Banka AD Skopje realized a positive financial result from
its operations in the amount of MKD 3,047.7 million compared to the positive financial result from the
same period last year in the amount of MKD 1,850.8 million, noting an increase by 64.7%. The planned
gross profit for the three quarters of 2023 is realized by 133.2%. The profit realized before provisioning,
which is an indicator of the Bank's operational capability to cover the operating expenses, has increased
by 49.5%, compared to the same period last year. The increase is mainly due to the increased income from
regular operations, i.e. net-interest income, which notes a significant increase as a result of the continuous
growth in the nominal interest rate of the National Bank and the interest rates in foreign financial markets,
combined with the structure of the Bank's assets. The increase of the interest rates is a result of the
worldwide efforts to reduce inflation. The positive result of the Bank's operations was achieved in conditions
of increased uncertainty linked to the developments on the international financial markets, high inflation
rates that are still present but record a slight slowdown, as well as further tightening of the monetary policy.
The total operating income realized is in the amount of MKD 5,115.7 million and notes an increase by
31.6% compared to the same period last year.
The net interest income represents a basic component in the formation of the total operating income and
as at 30.09.2023 notes an increase by 80.7%, compared to the same period last year. Thus, it should be
pointed out that although growth is evident in all interest income categories, the increase in interest income
from financial entities has the biggest impact on the increase of total interest income, and to a lesser extent
it is due to the increase in interest income from non-financial entities, non-residents and the government
sector. For example, the increase in interest income earned from the financial entities, where placements
in treasury bills and deposits in NBRNM are dominant, are nine times higher, while for non-residents, where
the placements in foreign banks are prevailing, they are five times higher than the income earned in the
same period last year. In the course of 2022, a cycle of tightening of the monetary policy began through the
increase of the interest rates, both in EU and the US, and in our country. Thus, the Euribor interest rate,
which in the third quarter of 2022 was minimally under 0% or around 2% with the 12-month Euribor, has
reached around 3.5% - 4% in the same period this year. Regarding the treasury bills, the interest rate began
to increase in April 2022 and on 30.09.2022 was 3.00%, while on 30.09.2023 it reached 6.30%.
Simultaneously, the Central Bank was increasing the interest rates on the deposits placed overnight and
up to 7 days, whereby they have increased from 0.90% and 0.95% respectively in September 2022, to
4.20% and 4.25% respectively in September 2023. The interest rate on the government bills has increased
from 0.40% in the period January-September 2022 to 4.25% in the same period this year, or 5.25% with
the two-year government bonds, up to 7.00% with the Eurobonds. In addition, the average weighted interest
rate on deposits in foreign banks as at 30.09.2023, compared to the same period last year, has increased
from 2.39% to 4.49%. Therefore, the total interest income from financial entities and non-residents is
significantly higher than the interest income from households in the Bank's Income Statement. Also, the
total interest income from the financial entities, non-residents and the government sector are higher than
the interest income from legal entities. The Bank achieved these results thanks to the structure of the
assets, in which more than 56% of the placements are in cash, cash equivalents and investments in
securities, which influenced the maintenance of high liquidity and interest income profitability. As a result
of these movements, the net-interest margin at the Bank’s level increased from 2.10% at the end of the
third quarter last year, to 3.56% as at 30.09.2023.",Комерцијална Банка АД Скопје,KMB
64874,2023-07-26,Non-audited financial statements 01.01. - 30.06.,Fakom AD Skopje published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Факом АД Скопје,FAKM
64870,2023-07-26,Other price sensitive information,"
	 

	Komercijalna Banka AD Skopje informs that the unaudited (consolidated and unconsolidated) Income statement with commentary, Balance sheet with commentary, Cash flow statement, Statement of changes in equity and Statement of comprehensive income for the period 01.01 - 30.06.2023 will be published on SEI Net on 27.07.2023 after 15:00 o’clock.

	 
",Комерцијална Банка АД Скопје,KMB
65574,2023-10-26,Non-audited profit&loss account 01.01. - 30.09.,"
	 

	Komercijalna Banka AD Skopje publishes the unaudited (unconsolidated) Income Statement, Balance Sheet and Statement of Cash Flow for the period 01.01 – 30.09.2023.

	 
",Комерцијална Банка АД Скопје,KMB
64869,2023-07-26,Non-audited financial statements 01.01. - 30.06.,Sileks AD Kratovo published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Силекс АД Кратово,SIL
65570,2023-10-26,Non-audited profit&loss account 01.01. - 30.09.,UNI Banka AD Skopje published non-audited profit&loss account for the period 01.01. - 30.09.This is an automatically generated information.,УНИ Банка АД Скопје ,BAB
64865,2023-07-26,Non-audited financial statements 01.01. - 30.06.,Triglav osiguruvane AD Skopje published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Триглав осигурување АД Скопје,VROS
65568,2023-10-26,Non-audited profit&loss account 01.01. - 30.09.,Teteks AD Tetovo published non-audited profit&loss account for the period 01.01. - 30.09.This is an automatically generated information.,Тетекс АД Тетово,TETE
64863,2023-07-26,Non-audited financial statements 01.01. - 30.06.,Angropromet Tikvesanka AD Kavadarci published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Ангропромет Тиквешанка АД Кавадарци,APTK
65566,2023-10-26,Non-audited profit&loss account 01.01. - 30.09.,Sigurnosno staklo AD Prilep published non-audited profit&loss account for the period 01.01. - 30.09.This is an automatically generated information.,Сигурносно стакло АД Прилеп,SSP
64861,2023-07-26,Non-audited financial statements 01.01. - 30.06.,Geras Cunev Konfekcija AD Strumica published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Герас Цунев Конфекција АД Струмица,GECK
65564,2023-10-26,Non-audited profit&loss account 01.01. - 30.09.,Fustelarko Borec AD Bitola published non-audited profit&loss account for the period 01.01. - 30.09.This is an automatically generated information.,Фустеларко Борец АД Битола,FUS
64859,2023-07-26,Non-audited financial statements 01.01. - 30.06.,Geras Cunev Trgovija AD Strumica published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Герас Цунев Трговија АД Струмица,GECT
65562,2023-10-26,Non-audited profit&loss account 01.01. - 30.09.,Geras Cunev Konfekcija AD Strumica published non-audited profit&loss account for the period 01.01. - 30.09.This is an automatically generated information.,Герас Цунев Конфекција АД Струмица,GECK
65560,2023-10-26,Non-audited profit&loss account 01.01. - 30.09.,Geras Cunev Trgovija AD Strumica published non-audited profit&loss account for the period 01.01. - 30.09.This is an automatically generated information.,Герас Цунев Трговија АД Струмица,GECT
64857,2023-07-26,Non-audited financial statements 01.01. - 30.06.,Popova kula AD Demir Kapija published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Попова кула АД Демир Капија,POPK
65558,2023-10-26,Non-audited profit&loss account 01.01. - 30.09.,RZ Uslugi AD Skopje published non-audited profit&loss account for the period 01.01. - 30.09.This is an automatically generated information.,РЖ Услуги АД Скопје,RZU
64855,2023-07-26,Non-audited financial statements 01.01. - 30.06.,Dimko Mitrev AD Veles published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Димко Митрев АД Велес,DMK
65547,2023-10-26,Non-audited profit&loss account 01.01. - 30.09.,RZ Ekonomika AD Skopje published non-audited profit&loss account for the period 01.01. - 30.09.This is an automatically generated information.,РЖ Економика АД Скопје,RZE
64853,2023-07-26,Non-audited financial statements 01.01. - 30.06.,Rade Koncar - Aparatna tehnika AD Skopje published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Раде Кончар - Апаратна техника АД Скопје,RDK
65544,2023-10-25,Non-audited profit&loss account 01.01. - 30.09.,Zito Polog AD Tetovo published non-audited profit&loss account for the period 01.01. - 30.09.This is an automatically generated information.,Жито Полог АД Тетово,ZPOG
64834,2023-07-26,Non-audited financial statements 01.01. - 30.06.,Lotarija na Makedonija AD Skopje published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Лотарија на Македонија АД Скопје,LOTO
64832,2023-07-26,Non-audited financial statements 01.01. - 30.06.,Lotarija na Makedonija AD Skopje published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Лотарија на Македонија АД Скопје,LOTO
65537,2023-10-25,Other price sensitive information,"
	 

	Komercijalna Banka AD Skopje informs that the unaudited (unconsolidated) Income Statement, Balance Sheet and Statement of Cash Flow for the period 01.01 – 30.09.2023 and also the Comments on the unaudited (unconsolidated) Income Statement and Balance Sheet will be published on SEI Net on 26.10.2023 after 15:00 o’clock.

	 
",Комерцијална Банка АД Скопје,KMB
65540,2023-10-25,Non-audited profit&loss account 01.01. - 30.09.,Sileks AD Kratovo published non-audited profit&loss account for the period 01.01. - 30.09.This is an automatically generated information.,Силекс АД Кратово,SIL
64830,2023-07-26,Non-audited financial statements 01.01. - 30.06.,Stopanska banka AD Bitola published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Стопанска банка АД Битола,SBT
65538,2023-10-25,Non-audited profit&loss account 01.01. - 30.09.,Rade Koncar - Aparatna tehnika AD Skopje published non-audited profit&loss account for the period 01.01. - 30.09.This is an automatically generated information.,Раде Кончар - Апаратна техника АД Скопје,RDK
64823,2023-07-26,Other price sensitive information,"
	ALKALOID AD Skopje informs that the unaudited stand-alone and consolidated financial statements (Balance Sheet, Income Statement, Statement of Cash Flows and Statement of changes in Equity) for the period January-June 2023 will be published on 27.07.2023 at 09:00 o’clock.
",Алкалоид АД Скопје,ALK
65530,2023-10-24,Non-audited profit&loss account 01.01. - 30.09.,Stopanska banka AD Bitola published non-audited profit&loss account for the period 01.01. - 30.09.This is an automatically generated information.,Стопанска банка АД Битола,SBT
64818,2023-07-25,Non-audited financial statements 01.01. - 30.06.,GD Tikves AD Kavadarci published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,ГД Тиквеш АД Кавадарци,TIKV
64804,2023-07-24,Other price sensitive information,"
	Notes to the financial results USJE January-Jun 2023
",Цементарница УСЈЕ АД Скопје,USJ
65528,2023-10-24,Non-audited profit&loss account 01.01. - 30.09.,Moda AD Sveti Nikole published non-audited profit&loss account for the period 01.01. - 30.09.This is an automatically generated information.,Мода АД Свети Николе,MODA
64803,2023-07-24,Non-audited financial statements 01.01. - 30.06.,"
	Non-audited FS USJE January - June 2023
",Цементарница УСЈЕ АД Скопје,USJ
65526,2023-10-24,Non-audited profit&loss account 01.01. - 30.09.,Tehnokomerc AD Skopje published non-audited profit&loss account for the period 01.01. - 30.09.This is an automatically generated information.,Технокомерц АД Скопје,TEHN
64798,2023-07-24,Non-audited financial statements 01.01. - 30.06.,Klanica so ladilnik AD Strumica published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Кланица со ладилник АД Струмица,KLST
64787,2023-07-21,Non-audited financial statements 01.01. - 30.06.,Moda AD Sveti Nikole published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Мода АД Свети Николе,MODA
65010,2023-07-28,Other price sensitive information,"
	Comments to the (unaudited) nonconsolidated financial statements of NLB Banka AD Skopje for the period 01.01.-30.06.2023.

	 

Analysis of the financial results of NLB Bankа Skopje
for the period 01.01 – 30.06.2023
In the period from 1.1.2023 to 30.06.2023, NLB Banka Skopje worked in accordance with the
adopted Business Policy of the Bank for 2023.
In the analyzed period, the Bank made a net profit in the amount of 1,451,175 thousand MKD,
which represents an increase of 4.0% compared to the net profit realized in the same period of
the previous year. The increase is due to continuous sales activities of credit products with a
special focus on households, micro, small and medium enterprises as well as an increased
number of users of the Bank's payment services.
In the first half of the year, NLB Banka received three recognitions from card partner Visa - one
of the world's largest payment networks and a global brand in digital payments - one for
exceptional business performance and two recognitions for outstanding Visa sponsorships: for
the world cup in Qatar, as well as for the latest film production of Milcho Manchevski, ""Kajmak"".
For the donation intended for the suffering population after the earthquakes in Syria and Turkey,
at the solemn ceremony on the occasion of the 78th anniversary of the existence of Red Cross
organization of RNM, NLB Banka was awarded a Certificate of Appreciation for contribution,
demonstrated humanity and solidarity. Additionally, NLB Banka for the 7th time received the
""Bank of the Year 2022 in Macedonia"" award given by the renowned magazine EMEA Finance,
which is a significant confirmation of the successful operations of the Bank.
The bank is a systemically significant bank based on the Decision on the methodology for
identifying systemically significant banks of the National Bank of the Republic of North Macedonia,
with a strong market position and a high market share in the banking sector of the Republic of
North Macedonia.
Balance sheet
As of June 30, 2023, the balance amount is 110,737,217 thousand MKD, it has decreased by
1,960,806 thousand MKD or 1.7% compared to December 31, 2022.
Cash and cash equivalents amount to 18,930,828 thousand MKD and are decreased by 9.2%
compared to 31.12.2022.
Loans and receivables from banks recorded a decrease of 225 thousand MKD compared to
31.12.2022.
Total loans to the non-banking sector amount to 72,119,035 thousand MKD and show an
increase of 1.5% compared to 31.12.2022. The increase stems from an increase in lending to
household sector by 4.4% compared to 31.12.2022 as a result of an increase in consumer and
housing loans.
Investments in securities amount to 15,476,813 thousand MKD and have decreased by 5.6%
compared to 31.12.2022 due to less investment in treasury bills.
The foreclosed assets have decreased by 10,6% compared to 31.12.2022.
The total deposits (deposits of clients and deposits of banks) amount to 89,424,891
thousand MKD and compared to 31.12.2022 have decreased by 1.2%. The decrease is due to a
more pronounced decrease in business bank accounts of non-financial legal entities by 10.3%.
Borrowings and subordinated debt were reduced by 180,269 thousand MKD due to a reduction
in the amount of borrowings from the DBNM credit line.
The Bank's share capital and reserves have decreased by 3.4% and amount to 15,048,735
thousand MKD.",НЛБ Банка АД Скопје,TNB
65007,2023-07-28,Non-audited financial statements 01.01. - 30.06.,"
	NLB Banka AD Skopje is publishing the (unaudited) nonconsolidated financial statements for the period 01.01.-30.06.2023.

	 
",НЛБ Банка АД Скопје,TNB
65005,2023-07-28,Non-audited financial statements 01.01. - 30.06.,Zito Karaorman AD Kicevo published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Жито Караорман АД Кичево,ZKAR
65003,2023-07-28,Non-audited financial statements 01.01. - 30.06.,Debarski bani - Capa AD Debar published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Дебарски бањи - Цапа АД Дебар,DEBA
64999,2023-07-28,Non-audited financial statements 01.01. - 30.06.,"Pekabesko AD Kadino, Ilinden published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.","Пекабеско АД Кадино, Илинден",PKB
64995,2023-07-28,Non-audited financial statements 01.01. - 30.06.,Makedonija osiguruvane  AD Skopje published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Македонија осигурување АД Скопје,AMK
64991,2023-07-28,Non-audited financial statements 01.01. - 30.06.,OILKO KDA Skopje published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,ОИЛКО КДА Скопје,OILKO
64986,2023-07-28,Non-audited financial statements 01.01. - 30.06.,Centralna kooperativna banka AD Skopje published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Централна кооперативна банка АД Скопје,SILB
64985,2023-07-28,Non-audited financial statements 01.01. - 30.06.,Stopanska banka AD Skopje published non-audited financial statements for the period 01.01. - 30.06.This is an automatically generated information.,Стопанска банка АД Скопје,STB
67691,2024-04-26,Draft decisions for the shareholders meeting,"
	Draft decisions for the shareholders meeting 30.05.2024

Pursuant to the provisions of Article 27 of the Statute of MERMEREN KOMBINAT AD
Prilep, the Annual Assembly of shareholders of the Company, at its Meeting held on 30th May
2024, passed the following:
D R A F T D E C I S I O N
on adoption of the annual accounts of
MERMEREN KOMBINAT AD Prilep for the year ended 31 December 2023
Article 1
The annual accounts of MERMEREN KOMBINAT AD Prilep for the year ended 31 December
2023 shall be adopted along with accompanying statements:
 Statement of financial position as at 31 December 2023;
 Statement of comprehensive income as of and for the period 1 January - 31 December
2023;
 Statement of changes in equity;
 Statement of cash flows.
Article 2
According to the statement of financial position as at 31 December 2023 the following
positions are presented:
Assets in denars 2.293.931.532,00 (EUR 37.221.196,00)
Liabilities and shareholders’ equity in denars 2.293.931.532,00 (EUR 37.221.196,00)
Article 3
According to the statement of comprehensive income as of and for the year ended 31
December 2023, the total income is 1.818.955.286,00 denars (EUR 29.549.122,00), and the total
expenditures are 901.411.592,00 denars (EUR 14.643.527,00). The profit before taxation is
917.543.694,00 denars (EUR 14.905.595,00), tax on profit is 74.309.920,00 denars (EUR
1.207.173,00) and the realized net profit for the year is 843.233.774,00 denars (EUR
13.698.422,00).
Article 4
This Decision shall enter into force as of the date of its adoption.
Chairman of the Assembly
____________________",Мермерен комбинат АД Прилеп,MERM
63708,2023-05-03,CCG Questionnaires,"
	CCG Questionnaires and Statement - Cementarnica USJE
",Цементарница УСЈЕ АД Скопје,USJ
63705,2023-05-03,Non-audited profit&loss account 01.01. - 31.03.,Lotarija na Makedonija AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Лотарија на Македонија АД Скопје,LOTO
63693,2023-05-03,Non-audited profit&loss account 01.01. - 31.03.,Liberti AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Либерти АД Скопје,RZV
63692,2023-05-03,Non-audited profit&loss account 01.01. - 31.03.,Agromehanika AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Агромеханика АД Скопје,AMEH
63048,2023-05-02,Non-audited profit&loss account 01.01. - 31.03.,"
	Non-audited profit&loss account 01.01.-31.03.2023
",Мермерен комбинат АД Прилеп,MERM
63682,2023-05-02,Non-audited profit&loss account 01.01. - 31.03.,FZC 11 Oktomvri AD Kumanovo published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,ФЗЦ 11 Октомври АД Куманово,CEVI
63681,2023-05-02,Non-audited profit&loss account 01.01. - 31.03.,Replek AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Реплек АД Скопје,REP
63680,2023-05-02,Non-audited profit&loss account 01.01. - 31.03.,Vitaminka AD Prilep published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Витаминка АД Прилеп,VIT
63679,2023-05-02,Non-audited profit&loss account 01.01. - 31.03.,Replek AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Реплек АД Скопје,REP
63667,2023-05-02,Non-audited profit&loss account 01.01. - 31.03.,Makosped AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Макошпед АД Скопје,MSK
